    Time: 2018-4-5 15:57:51
D. C. Tsui Laboratory,  He3 System, A152-IOP-CAS
D:\Exp_data\xiaopei_sun\DATA\Round2\20180404\2018-04\180405\180405.004
Experimenter: 
Sample:

Image:R-Ibias Relationship, (All B=0)

I_ac_a=100nA
I_ac_b=100nA
I_ac_c=100nA
I_ac_d=1nA
I_ac_e=100nA

R_bias=1M Omega (#a #d#e)
R_bias=1M Omega (#b#c)



     180405_004_Time	180405_004_T_MC_Kelv	       180405_004_#a	       180405_004_#b	       180405_004_#c	       180405_004_#d	       180405_004_#e	    180405_004_Vbias	      180405_004_I_B
   3.110737E+3	   2.590000E-2	   3.778000E-7	   6.600000E-7	   1.285000E-6	   1.586000E-6	  -1.200000E-9	  -6.315190E+0	   6.556510E-7
   3.110947E+3	   2.590000E-2	   3.769000E-7	   6.613000E-7	   1.284400E-6	   1.591000E-6	  -1.800000E-9	  -6.317110E+0	   6.198880E-7
   3.111184E+3	   2.590000E-2	   3.772000E-7	   6.626000E-7	   1.282800E-6	   1.595000E-6	  -2.100000E-9	  -6.318400E+0	   5.364420E-7
   3.111422E+3	   2.590000E-2	   3.767000E-7	   6.639000E-7	   1.280300E-6	   1.600000E-6	  -1.400000E-9	  -6.320280E+0	   5.841260E-7
   3.111683E+3	   2.590000E-2	   3.756000E-7	   6.653000E-7	   1.277900E-6	   1.603000E-6	   1.000000E-9	  -6.323100E+0	   4.410740E-7
   3.111988E+3	   2.590000E-2	   3.745000E-7	   6.660000E-7	   1.275600E-6	   1.595000E-6	   3.100000E-9	  -6.324090E+0	   3.457070E-7
   3.112210E+3	   2.590000E-2	   3.743000E-7	   6.651000E-7	   1.274000E-6	   1.588000E-6	   4.400000E-9	  -6.327270E+0	   3.337860E-7
   3.112461E+3	   2.590000E-2	   3.762000E-7	   6.638000E-7	   1.273900E-6	   1.594000E-6	   4.900000E-9	  -6.328230E+0	   4.053120E-7
   3.112707E+3	   2.590000E-2	   3.781000E-7	   6.626000E-7	   1.274800E-6	   1.601000E-6	   4.400000E-9	  -6.330120E+0	   2.861020E-7
   3.112965E+3	   2.590000E-2	   3.793000E-7	   6.616000E-7	   1.275900E-6	   1.601000E-6	   3.100000E-9	  -6.332340E+0	   3.576280E-7
   3.113172E+3	   2.590000E-2	   3.807000E-7	   6.603000E-7	   1.277400E-6	   1.604000E-6	   1.500000E-9	  -6.334250E+0	   5.126000E-7
   3.113453E+3	   2.590000E-2	   3.826000E-7	   6.593000E-7	   1.279100E-6	   1.611000E-6	  2.000000E-10	  -6.337070E+0	   2.503400E-7
   3.113714E+3	   2.590000E-2	   3.834000E-7	   6.589000E-7	   1.280800E-6	   1.616000E-6	 -7.000000E-10	  -6.338030E+0	   2.861020E-7
   3.113938E+3	   2.590000E-2	   3.829000E-7	   6.587000E-7	   1.281300E-6	   1.615000E-6	 -9.000000E-10	  -6.340260E+0	   2.145770E-7
   3.114187E+3	   2.590000E-2	   3.827000E-7	   6.585000E-7	   1.279500E-6	   1.607000E-6	 -4.000000E-10	  -6.342160E+0	   2.622600E-7
   3.114426E+3	   2.590000E-2	   3.815000E-7	   6.577000E-7	   1.277000E-6	   1.591000E-6	 -4.000000E-10	  -6.344080E+0	   3.218650E-7
   3.114708E+3	   2.590000E-2	   3.819000E-7	   6.578000E-7	   1.277000E-6	   1.567000E-6	 -7.000000E-10	  -6.346300E+0	   1.549720E-7
   3.114988E+3	   2.590000E-2	   3.813000E-7	   6.584000E-7	   1.278100E-6	   1.548000E-6	  4.000000E-10	  -6.348200E+0	   2.026560E-7
   3.115211E+3	   2.590000E-2	   3.788000E-7	   6.600000E-7	   1.279800E-6	   1.538000E-6	   1.800000E-9	  -6.350090E+0	   2.503400E-7
   3.115490E+3	   2.590000E-2	   3.763000E-7	   6.599000E-7	   1.280500E-6	   1.536000E-6	   2.200000E-9	  -6.353290E+0	   4.172330E-7
   3.115762E+3	   2.590000E-2	   3.748000E-7	   6.578000E-7	   1.280000E-6	   1.533000E-6	   1.300000E-9	  -6.355180E+0	   5.126000E-7
   3.116048E+3	   2.590000E-2	   3.728000E-7	   6.561000E-7	   1.279600E-6	   1.531000E-6	  2.000000E-10	  -6.357110E+0	   5.126000E-7
   3.116309E+3	   2.590000E-2	   3.717000E-7	   6.552000E-7	   1.280900E-6	   1.536000E-6	 -8.000000E-10	  -6.359320E+0	   5.483630E-7
   3.116521E+3	   2.590000E-2	   3.722000E-7	   6.545000E-7	   1.282400E-6	   1.554000E-6	  -2.100000E-9	  -6.361250E+0	   5.483630E-7
   3.116789E+3	   2.590000E-2	   3.737000E-7	   6.542000E-7	   1.283000E-6	   1.576000E-6	  -2.600000E-9	  -6.362200E+0	   6.198880E-7
   3.117009E+3	   2.590000E-2	   3.759000E-7	   6.541000E-7	   1.283100E-6	   1.592000E-6	  -2.100000E-9	  -6.365020E+0	   5.364420E-7
   3.117275E+3	   2.590000E-2	   3.756000E-7	   6.542000E-7	   1.282800E-6	   1.593000E-6	  -1.400000E-9	  -6.367280E+0	   5.960460E-7
   3.117513E+3	   2.590000E-2	   3.728000E-7	   6.539000E-7	   1.283200E-6	   1.588000E-6	 -7.000000E-10	  -6.368230E+0	   5.126000E-7
   3.117737E+3	   2.590000E-2	   3.687000E-7	   6.532000E-7	   1.283600E-6	   1.576000E-6	 -5.000000E-10	  -6.371100E+0	   5.841260E-7
   3.118033E+3	   2.590000E-2	   3.675000E-7	   6.532000E-7	   1.284200E-6	   1.566000E-6	 -6.000000E-10	  -6.373320E+0	   4.410740E-7
   3.118270E+3	   2.590000E-2	   3.680000E-7	   6.545000E-7	   1.284600E-6	   1.569000E-6	 -6.000000E-10	  -6.375180E+0	   4.291530E-7
   3.118554E+3	   2.590000E-2	   3.676000E-7	   6.562000E-7	   1.284200E-6	   1.579000E-6	 -9.000000E-10	  -6.377090E+0	   4.887580E-7
   3.118805E+3	   2.590000E-2	   3.682000E-7	   6.577000E-7	   1.283000E-6	   1.589000E-6	  -2.300000E-9	  -6.379280E+0	   5.126000E-7
   3.119085E+3	   2.590000E-2	   3.708000E-7	   6.587000E-7	   1.283100E-6	   1.588000E-6	  -2.800000E-9	  -6.381190E+0	   5.006790E-7
   3.119320E+3	   2.590000E-2	   3.736000E-7	   6.594000E-7	   1.283800E-6	   1.578000E-6	  -2.700000E-9	  -6.383110E+0	   4.768370E-7
   3.119557E+3	   2.590000E-2	   3.762000E-7	   6.595000E-7	   1.286000E-6	   1.570000E-6	  -1.400000E-9	  -6.385010E+0	   5.483630E-7
   3.119847E+3	   2.590000E-2	   3.764000E-7	   6.599000E-7	   1.287600E-6	   1.574000E-6	   0.000000E+0	  -6.387240E+0	   5.364420E-7
   3.120100E+3	   2.590000E-2	   3.758000E-7	   6.618000E-7	   1.288500E-6	   1.576000E-6	   1.400000E-9	  -6.390090E+0	   6.794930E-7
   3.120361E+3	   2.590000E-2	   3.768000E-7	   6.627000E-7	   1.289100E-6	   1.571000E-6	   2.200000E-9	  -6.391030E+0	   6.675720E-7
   3.120570E+3	   2.590000E-2	   3.785000E-7	   6.620000E-7	   1.289600E-6	   1.568000E-6	   2.900000E-9	  -6.393270E+0	   7.033350E-7
   3.120805E+3	   2.590000E-2	   3.794000E-7	   6.596000E-7	   1.289500E-6	   1.574000E-6	   3.400000E-9	  -6.395190E+0	   6.556510E-7
   3.121094E+3	   2.590000E-2	   3.791000E-7	   6.570000E-7	   1.289000E-6	   1.581000E-6	   2.600000E-9	  -6.397080E+0	   6.318090E-7
   3.121400E+3	   2.590000E-2	   3.791000E-7	   6.557000E-7	   1.288800E-6	   1.581000E-6	  8.000000E-10	  -6.400260E+0	   6.794930E-7
   3.121675E+3	   2.590000E-2	   3.782000E-7	   6.555000E-7	   1.288700E-6	   1.588000E-6	 -6.000000E-10	  -6.402180E+0	   6.914140E-7
   3.121911E+3	   2.590000E-2	   3.753000E-7	   6.566000E-7	   1.286700E-6	   1.602000E-6	  -1.700000E-9	  -6.404090E+0	   6.198880E-7
   3.122203E+3	   2.590000E-2	   3.739000E-7	   6.571000E-7	   1.284700E-6	   1.620000E-6	  -1.700000E-9	  -6.406350E+0	   6.914140E-7
   3.122468E+3	   2.590000E-2	   3.760000E-7	   6.575000E-7	   1.283100E-6	   1.631000E-6	 -3.000000E-10	  -6.408240E+0	   5.364420E-7
   3.122703E+3	   2.590000E-2	   3.784000E-7	   6.588000E-7	   1.281800E-6	   1.631000E-6	   2.200000E-9	  -6.409180E+0	   5.245210E-7
   3.122967E+3	   2.590000E-2	   3.791000E-7	   6.619000E-7	   1.280100E-6	   1.625000E-6	   4.100000E-9	  -6.411080E+0	   4.887580E-7
   3.123216E+3	   2.590000E-2	   3.781000E-7	   6.652000E-7	   1.278600E-6	   1.619000E-6	   5.900000E-9	  -6.413310E+0	   5.245210E-7
   3.123441E+3	   2.590000E-2	   3.775000E-7	   6.665000E-7	   1.278400E-6	   1.619000E-6	   7.100000E-9	  -6.414260E+0	   4.053120E-7
   3.123645E+3	   2.590000E-2	   3.772000E-7	   6.659000E-7	   1.279300E-6	   1.618000E-6	   7.000000E-9	  -6.416200E+0	   2.980230E-7
   3.123879E+3	   2.590000E-2	   3.751000E-7	   6.635000E-7	   1.280900E-6	   1.615000E-6	   4.500000E-9	  -6.418090E+0	   3.933910E-7
   3.124155E+3	   2.590000E-2	   3.729000E-7	   6.605000E-7	   1.280500E-6	   1.605000E-6	   1.100000E-9	  -6.421250E+0	   3.576280E-7
   3.124423E+3	   2.590000E-2	   3.719000E-7	   6.585000E-7	   1.279500E-6	   1.588000E-6	 -5.000000E-10	  -6.423150E+0	   4.410740E-7
   3.124687E+3	   2.590000E-2	   3.728000E-7	   6.589000E-7	   1.278800E-6	   1.573000E-6	 -3.000000E-10	  -6.425060E+0	   3.576280E-7
   3.124937E+3	   2.590000E-2	   3.757000E-7	   6.601000E-7	   1.278800E-6	   1.567000E-6	  4.000000E-10	  -6.428270E+0	   4.529950E-7
   3.125214E+3	   2.590000E-2	   3.800000E-7	   6.607000E-7	   1.278900E-6	   1.578000E-6	   1.100000E-9	  -6.430200E+0	   4.529950E-7
   3.125451E+3	   2.590000E-2	   3.808000E-7	   6.615000E-7	   1.279800E-6	   1.593000E-6	  7.000000E-10	  -6.432080E+0	   4.410740E-7
   3.125684E+3	   2.590000E-2	   3.771000E-7	   6.623000E-7	   1.281200E-6	   1.600000E-6	 -5.000000E-10	  -6.435290E+0	   3.933910E-7
   3.125975E+3	   2.590000E-2	   3.736000E-7	   6.630000E-7	   1.281600E-6	   1.601000E-6	  -1.900000E-9	  -6.436250E+0	   3.933910E-7
   3.126225E+3	   2.590000E-2	   3.727000E-7	   6.625000E-7	   1.281400E-6	   1.598000E-6	  -2.500000E-9	  -6.439140E+0	   4.768370E-7
   3.126479E+3	   2.590000E-2	   3.727000E-7	   6.607000E-7	   1.281300E-6	   1.589000E-6	  -1.800000E-9	  -6.441350E+0	   4.649160E-7
   3.126728E+3	   2.590000E-2	   3.745000E-7	   6.580000E-7	   1.281700E-6	   1.579000E-6	  -1.000000E-9	  -6.443250E+0	   4.172330E-7
   3.127020E+3	   2.590000E-2	   3.766000E-7	   6.563000E-7	   1.282100E-6	   1.575000E-6	  -1.000000E-9	  -6.446120E+0	   5.006790E-7
   3.127298E+3	   2.590000E-2	   3.763000E-7	   6.558000E-7	   1.283000E-6	   1.588000E-6	  -1.100000E-9	  -6.448300E+0	   4.053120E-7
   3.127590E+3	   2.590000E-2	   3.766000E-7	   6.555000E-7	   1.283400E-6	   1.603000E-6	  -1.700000E-9	  -6.450200E+0	   5.006790E-7
   3.127824E+3	   2.590000E-2	   3.788000E-7	   6.554000E-7	   1.282800E-6	   1.606000E-6	  -3.600000E-9	  -6.452130E+0	   4.291530E-7
   3.128074E+3	   2.590000E-2	   3.802000E-7	   6.567000E-7	   1.281800E-6	   1.602000E-6	  -4.500000E-9	  -6.454360E+0	   4.768370E-7
   3.128324E+3	   2.590000E-2	   3.800000E-7	   6.579000E-7	   1.280400E-6	   1.595000E-6	  -2.800000E-9	  -6.456270E+0	   5.364420E-7
   3.128564E+3	   2.590000E-2	   3.765000E-7	   6.587000E-7	   1.279800E-6	   1.599000E-6	  6.000000E-10	  -6.459110E+0	   7.987020E-7
   3.128873E+3	   2.590000E-2	   3.750000E-7	   6.578000E-7	   1.280100E-6	   1.614000E-6	   1.900000E-9	  -6.460380E+0	   7.152560E-7
   3.129106E+3	   2.590000E-2	   3.760000E-7	   6.576000E-7	   1.279800E-6	   1.633000E-6	   2.900000E-9	  -6.464220E+0	   6.556510E-7
   3.129424E+3	   2.590000E-2	   3.786000E-7	   6.589000E-7	   1.280200E-6	   1.642000E-6	   2.100000E-9	  -6.466110E+0	   5.245210E-7
   3.129684E+3	   2.590000E-2	   3.819000E-7	   6.606000E-7	   1.280900E-6	   1.653000E-6	  6.000000E-10	  -6.469280E+0	   5.722050E-7
   3.129973E+3	   2.590000E-2	   3.834000E-7	   6.609000E-7	   1.282000E-6	   1.663000E-6	 -4.000000E-10	  -6.471210E+0	   6.079670E-7
   3.130208E+3	   2.590000E-2	   3.839000E-7	   6.601000E-7	   1.283100E-6	   1.660000E-6	  -1.200000E-9	  -6.472160E+0	   6.079670E-7
   3.130419E+3	   2.590000E-2	   3.828000E-7	   6.569000E-7	   1.284100E-6	   1.646000E-6	  -1.200000E-9	  -6.474410E+0	   5.960460E-7
   3.130708E+3	   2.590000E-2	   3.807000E-7	   6.549000E-7	   1.284400E-6	   1.633000E-6	 -7.000000E-10	  -6.476300E+0	   6.318090E-7
   3.130956E+3	   2.590000E-2	   3.794000E-7	   6.541000E-7	   1.284800E-6	   1.625000E-6	 -5.000000E-10	  -6.479170E+0	   5.364420E-7
   3.131231E+3	   2.590000E-2	   3.809000E-7	   6.549000E-7	   1.284700E-6	   1.618000E-6	  3.000000E-10	  -6.480130E+0	   6.318090E-7
   3.131441E+3	   2.590000E-2	   3.828000E-7	   6.555000E-7	   1.283600E-6	   1.609000E-6	   1.400000E-9	  -6.482330E+0	   5.245210E-7
   3.131676E+3	   2.590000E-2	   3.840000E-7	   6.561000E-7	   1.281000E-6	   1.600000E-6	   1.700000E-9	  -6.484250E+0	   6.079670E-7
   3.131938E+3	   2.590000E-2	   3.842000E-7	   6.567000E-7	   1.278900E-6	   1.590000E-6	   1.300000E-9	  -6.486170E+0	   5.722050E-7
   3.132199E+3	   2.590000E-2	   3.844000E-7	   6.576000E-7	   1.279000E-6	   1.577000E-6	   1.200000E-9	  -6.488370E+0	   5.722050E-7
   3.132393E+3	   2.590000E-2	   3.834000E-7	   6.590000E-7	   1.280200E-6	   1.558000E-6	  7.000000E-10	  -6.489330E+0	   6.675720E-7
   3.132653E+3	   2.590000E-2	   3.816000E-7	   6.599000E-7	   1.281400E-6	   1.555000E-6	  1.000000E-10	  -6.491250E+0	   6.794930E-7
   3.132900E+3	   2.590000E-2	   3.813000E-7	   6.597000E-7	   1.282300E-6	   1.561000E-6	  -1.300000E-9	  -6.494410E+0	   6.079670E-7
   3.133166E+3	   2.590000E-2	   3.817000E-7	   6.589000E-7	   1.282000E-6	   1.573000E-6	  -2.200000E-9	  -6.495360E+0	   4.768370E-7
   3.133405E+3	   2.590000E-2	   3.822000E-7	   6.584000E-7	   1.281400E-6	   1.578000E-6	  -2.900000E-9	  -6.497250E+0	   5.602840E-7
   3.133640E+3	   2.590000E-2	   3.826000E-7	   6.588000E-7	   1.281000E-6	   1.582000E-6	  -3.500000E-9	  -6.499170E+0	   5.126000E-7
   3.133888E+3	   2.590000E-2	   3.817000E-7	   6.587000E-7	   1.282500E-6	   1.590000E-6	  -3.900000E-9	  -6.501380E+0	   5.126000E-7
   3.134136E+3	   2.590000E-2	   3.803000E-7	   6.580000E-7	   1.284800E-6	   1.594000E-6	  -3.600000E-9	  -6.503260E+0	   3.695490E-7
   3.134406E+3	   2.590000E-2	   3.799000E-7	   6.581000E-7	   1.286100E-6	   1.593000E-6	  -2.900000E-9	  -6.505160E+0	   4.649160E-7
   3.134641E+3	   2.590000E-2	   3.805000E-7	   6.593000E-7	   1.285700E-6	   1.592000E-6	  -2.200000E-9	  -6.507090E+0	   4.053120E-7
   3.134918E+3	   2.590000E-2	   3.806000E-7	   6.608000E-7	   1.283300E-6	   1.602000E-6	  -1.700000E-9	  -6.510250E+0	   4.410740E-7
   3.135224E+3	   2.590000E-2	   3.805000E-7	   6.615000E-7	   1.282000E-6	   1.616000E-6	  -1.300000E-9	  -6.512130E+0	   3.695490E-7
   3.135465E+3	   2.590000E-2	   3.815000E-7	   6.609000E-7	   1.281500E-6	   1.629000E-6	 -9.000000E-10	  -6.513100E+0	   3.457070E-7
   3.135684E+3	   2.590000E-2	   3.832000E-7	   6.598000E-7	   1.281400E-6	   1.642000E-6	 -7.000000E-10	  -6.516260E+0	   3.337860E-7
   3.135962E+3	   2.590000E-2	   3.830000E-7	   6.590000E-7	   1.282000E-6	   1.653000E-6	  -1.000000E-9	  -6.517210E+0	   3.218650E-7
   3.136224E+3	   2.590000E-2	   3.810000E-7	   6.575000E-7	   1.282800E-6	   1.658000E-6	  -1.400000E-9	  -6.519090E+0	   3.457070E-7
   3.136461E+3	   2.590000E-2	   3.795000E-7	   6.552000E-7	   1.283700E-6	   1.654000E-6	  -1.100000E-9	  -6.521330E+0	   3.099440E-7
   3.136695E+3	   2.590000E-2	   3.778000E-7	   6.526000E-7	   1.284600E-6	   1.639000E-6	  -1.200000E-9	  -6.523250E+0	   1.907350E-7
   3.136972E+3	   2.590000E-2	   3.746000E-7	   6.518000E-7	   1.284800E-6	   1.611000E-6	  -2.300000E-9	  -6.526090E+0	   3.337860E-7
   3.137294E+3	   2.590000E-2	   3.740000E-7	   6.524000E-7	   1.284500E-6	   1.591000E-6	  -2.900000E-9	  -6.528310E+0	   3.099440E-7
   3.137505E+3	   2.590000E-2	   3.760000E-7	   6.539000E-7	   1.284900E-6	   1.585000E-6	  -3.200000E-9	  -6.529260E+0	   2.384190E-7
   3.137755E+3	   2.590000E-2	   3.779000E-7	   6.564000E-7	   1.285300E-6	   1.587000E-6	  -3.200000E-9	  -6.531160E+0	   2.622600E-7
   3.138041E+3	   2.590000E-2	   3.782000E-7	   6.586000E-7	   1.284600E-6	   1.588000E-6	  -3.200000E-9	  -6.534020E+0	   1.311300E-7
   3.138330E+3	   2.590000E-2	   3.788000E-7	   6.594000E-7	   1.283400E-6	   1.577000E-6	  -3.700000E-9	  -6.536250E+0	  -2.384190E-8
   3.138594E+3	   2.590000E-2	   3.809000E-7	   6.589000E-7	   1.281700E-6	   1.561000E-6	  -4.700000E-9	  -6.537230E+0	   1.192090E-7
   3.138845E+3	   2.590000E-2	   3.830000E-7	   6.585000E-7	   1.279300E-6	   1.546000E-6	  -5.600000E-9	  -6.540100E+0	   2.264980E-7
   3.139105E+3	   2.590000E-2	   3.834000E-7	   6.589000E-7	   1.278300E-6	   1.539000E-6	  -5.500000E-9	  -6.541050E+0	   1.907350E-7
   3.139310E+3	   2.590000E-2	   3.822000E-7	   6.591000E-7	   1.278500E-6	   1.535000E-6	  -4.300000E-9	  -6.543280E+0	   2.503400E-7
   3.139577E+3	   2.590000E-2	   3.803000E-7	   6.578000E-7	   1.278700E-6	   1.535000E-6	  -2.000000E-9	  -6.546130E+0	   1.907350E-7
   3.139841E+3	   2.590000E-2	   3.809000E-7	   6.558000E-7	   1.279000E-6	   1.544000E-6	  4.000000E-10	  -6.548360E+0	   2.145770E-7
   3.140078E+3	   2.590000E-2	   3.832000E-7	   6.543000E-7	   1.280200E-6	   1.551000E-6	   2.300000E-9	  -6.550270E+0	   2.384190E-7
   3.140340E+3	   2.590000E-2	   3.854000E-7	   6.541000E-7	   1.282000E-6	   1.561000E-6	   3.000000E-9	  -6.551240E+0	   2.741810E-7
   3.140534E+3	   2.590000E-2	   3.871000E-7	   6.555000E-7	   1.284700E-6	   1.581000E-6	   3.100000E-9	  -6.554090E+0	   1.549720E-7
   3.140826E+3	   2.590000E-2	   3.848000E-7	   6.575000E-7	   1.286100E-6	   1.603000E-6	   1.600000E-9	  -6.557230E+0	   3.457070E-7
   3.141101E+3	   2.590000E-2	   3.810000E-7	   6.583000E-7	   1.287200E-6	   1.623000E-6	  7.000000E-10	  -6.559160E+0	   4.291530E-7
   3.141378E+3	   2.590000E-2	   3.773000E-7	   6.584000E-7	   1.287400E-6	   1.627000E-6	  7.000000E-10	  -6.562310E+0	   5.364420E-7
   3.141670E+3	   2.590000E-2	   3.764000E-7	   6.580000E-7	   1.286400E-6	   1.607000E-6	  8.000000E-10	  -6.564220E+0	   2.622600E-7
   3.141932E+3	   2.590000E-2	   3.755000E-7	   6.569000E-7	   1.284300E-6	   1.579000E-6	   1.000000E-9	  -6.566110E+0	   1.430510E-7
   3.142195E+3	   2.590000E-2	   3.760000E-7	   6.567000E-7	   1.282400E-6	   1.554000E-6	  3.000000E-10	  -6.567040E+0	   2.741810E-7
   3.142420E+3	   2.590000E-2	   3.775000E-7	   6.576000E-7	   1.281400E-6	   1.540000E-6	  -1.000000E-9	  -6.570230E+0	   3.814700E-7
   3.142697E+3	   2.590000E-2	   3.779000E-7	   6.591000E-7	   1.282000E-6	   1.544000E-6	  -2.500000E-9	  -6.572130E+0	   4.887580E-7
   3.142948E+3	   2.590000E-2	   3.775000E-7	   6.604000E-7	   1.283900E-6	   1.556000E-6	  -3.200000E-9	  -6.574060E+0	   3.933910E-7
   3.143197E+3	   2.590000E-2	   3.788000E-7	   6.608000E-7	   1.286300E-6	   1.563000E-6	  -2.700000E-9	  -6.576260E+0	   2.503400E-7
   3.143464E+3	   2.590000E-2	   3.813000E-7	   6.612000E-7	   1.287500E-6	   1.563000E-6	  -1.900000E-9	  -6.577230E+0	   2.622600E-7
   3.143697E+3	   2.590000E-2	   3.830000E-7	   6.621000E-7	   1.287200E-6	   1.562000E-6	  -2.000000E-9	  -6.580100E+0	   1.907350E-7
   3.143960E+3	   2.590000E-2	   3.830000E-7	   6.624000E-7	   1.286300E-6	   1.571000E-6	  -3.800000E-9	  -6.583270E+0	   2.622600E-7
   3.144238E+3	   2.590000E-2	   3.808000E-7	   6.623000E-7	   1.286400E-6	   1.581000E-6	  -4.600000E-9	  -6.584210E+0	   3.099440E-7
   3.144477E+3	   2.590000E-2	   3.785000E-7	   6.622000E-7	   1.287500E-6	   1.588000E-6	  -3.900000E-9	  -6.585190E+0	   3.933910E-7
   3.144714E+3	   2.590000E-2	   3.762000E-7	   6.620000E-7	   1.288900E-6	   1.597000E-6	  -3.300000E-9	  -6.587070E+0	   3.695490E-7
   3.144977E+3	   2.590000E-2	   3.745000E-7	   6.622000E-7	   1.288000E-6	   1.599000E-6	  -3.600000E-9	  -6.590270E+0	   2.980230E-7
   3.145254E+3	   2.590000E-2	   3.743000E-7	   6.627000E-7	   1.285500E-6	   1.589000E-6	  -3.800000E-9	  -6.592190E+0	   2.861020E-7
   3.145518E+3	   2.590000E-2	   3.755000E-7	   6.631000E-7	   1.283200E-6	   1.582000E-6	  -3.300000E-9	  -6.593180E+0	   4.887580E-7
   3.145723E+3	   2.590000E-2	   3.769000E-7	   6.630000E-7	   1.280200E-6	   1.576000E-6	  -1.200000E-9	  -6.596320E+0	   3.337860E-7
   3.145988E+3	   2.590000E-2	   3.787000E-7	   6.618000E-7	   1.278700E-6	   1.564000E-6	  4.000000E-10	  -6.597290E+0	   3.814700E-7
   3.146240E+3	   2.590000E-2	   3.822000E-7	   6.604000E-7	   1.279300E-6	   1.549000E-6	  3.000000E-10	  -6.600120E+0	   2.503400E-7
   3.146533E+3	   2.590000E-2	   3.830000E-7	   6.587000E-7	   1.280100E-6	   1.547000E-6	 -6.000000E-10	  -6.601120E+0	   1.907350E-7
   3.146725E+3	   2.590000E-2	   3.824000E-7	   6.571000E-7	   1.280700E-6	   1.552000E-6	  -1.800000E-9	  -6.603310E+0	   4.768370E-8
   3.147005E+3	   2.590000E-2	   3.821000E-7	   6.576000E-7	   1.279800E-6	   1.559000E-6	  -2.300000E-9	  -6.606180E+0	   8.344650E-8
   3.147256E+3	   2.590000E-2	   3.827000E-7	   6.589000E-7	   1.279600E-6	   1.554000E-6	  -3.000000E-9	  -6.608090E+0	   1.192090E-7
   3.147539E+3	   2.590000E-2	   3.836000E-7	   6.608000E-7	   1.280900E-6	   1.554000E-6	  -3.500000E-9	  -6.611250E+0	   1.430510E-7
   3.147814E+3	   2.590000E-2	   3.823000E-7	   6.614000E-7	   1.282300E-6	   1.570000E-6	  -4.100000E-9	  -6.613150E+0	   1.192090E-7
   3.148076E+3	   2.590000E-2	   3.802000E-7	   6.598000E-7	   1.282700E-6	   1.587000E-6	  -4.800000E-9	  -6.615050E+0	   2.503400E-7
   3.148364E+3	   2.590000E-2	   3.797000E-7	   6.589000E-7	   1.281700E-6	   1.596000E-6	  -4.500000E-9	  -6.618240E+0	   3.576280E-7
   3.148632E+3	   2.590000E-2	   3.807000E-7	   6.594000E-7	   1.280300E-6	   1.600000E-6	  -3.700000E-9	  -6.621100E+0	   4.410740E-7
   3.148923E+3	   2.590000E-2	   3.810000E-7	   6.610000E-7	   1.279300E-6	   1.605000E-6	  -3.300000E-9	  -6.622060E+0	   3.218650E-7
   3.149156E+3	   2.590000E-2	   3.816000E-7	   6.638000E-7	   1.279800E-6	   1.610000E-6	  -2.100000E-9	  -6.625230E+0	   3.695490E-7
   3.149423E+3	   2.590000E-2	   3.817000E-7	   6.660000E-7	   1.282200E-6	   1.609000E-6	  -1.200000E-9	  -6.627140E+0	   4.529950E-7
   3.149698E+3	   2.590000E-2	   3.815000E-7	   6.667000E-7	   1.284400E-6	   1.592000E-6	  -1.300000E-9	  -6.630340E+0	   3.337860E-7
   3.149986E+3	   2.590000E-2	   3.806000E-7	   6.652000E-7	   1.284600E-6	   1.567000E-6	  -2.000000E-9	  -6.632220E+0	   4.053120E-7
   3.150248E+3	   2.590000E-2	   3.799000E-7	   6.631000E-7	   1.284400E-6	   1.546000E-6	  -2.500000E-9	  -6.634150E+0	   3.099440E-7
   3.150486E+3	   2.590000E-2	   3.783000E-7	   6.612000E-7	   1.284200E-6	   1.533000E-6	  -2.400000E-9	  -6.637330E+0	   4.291530E-7
   3.150761E+3	   2.590000E-2	   3.760000E-7	   6.591000E-7	   1.285400E-6	   1.546000E-6	  -2.200000E-9	  -6.640200E+0	   3.457070E-7
   3.151066E+3	   2.590000E-2	   3.742000E-7	   6.582000E-7	   1.286700E-6	   1.573000E-6	  -1.900000E-9	  -6.641170E+0	   3.814700E-7
   3.151301E+3	   2.590000E-2	   3.724000E-7	   6.570000E-7	   1.287200E-6	   1.596000E-6	  -1.800000E-9	  -6.643400E+0	   3.576280E-7
   3.151593E+3	   2.590000E-2	   3.734000E-7	   6.550000E-7	   1.286400E-6	   1.597000E-6	  -1.800000E-9	  -6.645310E+0	   3.457070E-7
   3.151867E+3	   2.590000E-2	   3.753000E-7	   6.530000E-7	   1.284600E-6	   1.593000E-6	  -1.800000E-9	  -6.648190E+0	   2.264980E-7
   3.152128E+3	   2.590000E-2	   3.761000E-7	   6.524000E-7	   1.283700E-6	   1.588000E-6	  -1.600000E-9	  -6.650400E+0	   5.960460E-8
   3.152358E+3	   2.590000E-2	   3.755000E-7	   6.530000E-7	   1.283900E-6	   1.587000E-6	 -8.000000E-10	  -6.651380E+0	   4.768370E-8
   3.152584E+3	   2.590000E-2	   3.744000E-7	   6.539000E-7	   1.284800E-6	   1.593000E-6	   0.000000E+0	  -6.652320E+0	   4.768370E-8
   3.152833E+3	   2.590000E-2	   3.756000E-7	   6.551000E-7	   1.285500E-6	   1.605000E-6	 -5.000000E-10	  -6.654240E+0	   3.576280E-8
